match_id,league,league_name,season,season_name,date,time,home_team,away_team,home_team_raw,away_team_raw,fthg,ftag,ftr,hthg,htag,hr,ar,b365h,b365d,b365a
I1-1617-2016-09-10-palermo-napoli,I1,Serie A,1617,2016/17,2016-09-10,,palermo,napoli,Palermo,Napoli,0,3,A,0,0,0,0,9,5,1.33
I1-1617-2016-09-11-atalanta-torino,I1,Serie A,1617,2016/17,2016-09-11,,atalanta,torino,Atalanta,Torino,2,1,H,0,0,0,0,2.6,3.2,2.8
I1-1617-2016-09-11-bologna-cagliari,I1,Serie A,1617,2016/17,2016-09-11,,bologna,cagliari,Bologna,Cagliari,2,1,H,1,0,0,1,2.1,3.25,3.75
I1-1617-2016-09-11-chievo-lazio,I1,Serie A,1617,2016/17,2016-09-11,,chievo,lazio,Chievo,Lazio,1,1,D,0,0,0,0,3,3.2,2.5
I1-1617-2016-09-11-milan-udinese,I1,Serie A,1617,2016/17,2016-09-11,,milan,udinese,Milan,Udinese,0,1,A,0,0,0,0,1.67,4,5
I1-1617-2016-09-11-pescara-inter,I1,Serie A,1617,2016/17,2016-09-11,,pescara,inter,Pescara,Inter,1,2,A,0,0,0,0,4.75,3.75,1.75
I1-1617-2016-09-11-roma-sampdoria,I1,Serie A,1617,2016/17,2016-09-11,,roma,sampdoria,Roma,Sampdoria,3,2,H,1,2,0,0,1.33,5.25,9
I1-1617-2016-09-12-empoli-crotone,I1,Serie A,1617,2016/17,2016-09-12,,empoli,crotone,Empoli,Crotone,2,1,H,1,1,0,1,1.57,4,6
I1-1617-2016-09-16-sampdoria-milan,I1,Serie A,1617,2016/17,2016-09-16,,sampdoria,milan,Sampdoria,Milan,0,1,A,0,0,0,0,3.1,3.3,2.3
I1-1617-2016-09-17-lazio-pescara,I1,Serie A,1617,2016/17,2016-09-17,,lazio,pescara,Lazio,Pescara,3,0,H,0,0,0,0,1.5,4.33,6.5
I1-1617-2016-09-17-napoli-bologna,I1,Serie A,1617,2016/17,2016-09-17,,napoli,bologna,Napoli,Bologna,3,1,H,1,0,0,1,1.25,6,12
I1-1617-2016-09-18-cagliari-atalanta,I1,Serie A,1617,2016/17,2016-09-18,,cagliari,atalanta,Cagliari,Atalanta,3,0,H,1,0,0,0,2.6,3.2,2.8
I1-1617-2016-09-18-crotone-palermo,I1,Serie A,1617,2016/17,2016-09-18,,crotone,palermo,Crotone,Palermo,1,1,D,1,0,0,0,3,3.2,2.5
I1-1617-2016-09-18-fiorentina-roma,I1,Serie A,1617,2016/17,2016-09-18,,fiorentina,roma,Fiorentina,Roma,1,0,H,0,0,0,0,2.9,3.5,2.4
I1-1617-2016-09-18-inter-juventus,I1,Serie A,1617,2016/17,2016-09-18,,inter,juventus,Inter,Juventus,2,1,H,0,0,1,0,4,3.5,1.95
I1-1617-2016-09-18-sassuolo-genoa,I1,Serie A,1617,2016/17,2016-09-18,,sassuolo,genoa,Sassuolo,Genoa,2,0,H,0,0,0,1,2.2,3.2,3.5
I1-1617-2016-09-18-torino-empoli,I1,Serie A,1617,2016/17,2016-09-18,,torino,empoli,Torino,Empoli,0,0,D,0,0,0,0,1.75,3.6,4.75
I1-1617-2016-09-18-udinese-chievo,I1,Serie A,1617,2016/17,2016-09-18,,udinese,chievo,Udinese,Chievo,1,2,A,1,0,0,0,2,3.25,4
I1-1617-2016-09-20-milan-lazio,I1,Serie A,1617,2016/17,2016-09-20,,milan,lazio,Milan,Lazio,2,0,H,1,0,0,0,2.15,3.4,3.4
I1-1617-2016-09-21-atalanta-palermo,I1,Serie A,1617,2016/17,2016-09-21,,atalanta,palermo,Atalanta,Palermo,0,1,A,0,0,0,0,1.62,3.75,6
I1-1617-2016-09-21-bologna-sampdoria,I1,Serie A,1617,2016/17,2016-09-21,,bologna,sampdoria,Bologna,Sampdoria,2,0,H,1,0,1,1,2.4,3.25,3.1
I1-1617-2016-09-21-chievo-sassuolo,I1,Serie A,1617,2016/17,2016-09-21,,chievo,sassuolo,Chievo,Sassuolo,2,1,H,2,1,0,0,2.4,3.2,3.1
I1-1617-2016-09-21-empoli-inter,I1,Serie A,1617,2016/17,2016-09-21,,empoli,inter,Empoli,Inter,0,2,A,0,2,0,0,4.33,3.3,1.95
I1-1617-2016-09-21-genoa-napoli,I1,Serie A,1617,2016/17,2016-09-21,,genoa,napoli,Genoa,Napoli,0,0,D,0,0,0,0,4.75,3.75,1.75
I1-1617-2016-09-21-juventus-cagliari,I1,Serie A,1617,2016/17,2016-09-21,,juventus,cagliari,Juventus,Cagliari,4,0,H,3,0,0,0,1.17,7.5,17
I1-1617-2016-09-21-pescara-torino,I1,Serie A,1617,2016/17,2016-09-21,,pescara,torino,Pescara,Torino,0,0,D,0,0,0,2,3.25,3.25,2.3
I1-1617-2016-09-21-roma-crotone,I1,Serie A,1617,2016/17,2016-09-21,,roma,crotone,Roma,Crotone,4,0,H,2,0,0,0,1.13,8.5,23
I1-1617-2016-09-21-udinese-fiorentina,I1,Serie A,1617,2016/17,2016-09-21,,udinese,fiorentina,Udinese,Fiorentina,2,2,D,2,1,0,0,3.25,3.25,2.3
I1-1617-2016-09-24-napoli-chievo,I1,Serie A,1617,2016/17,2016-09-24,,napoli,chievo,Napoli,Chievo,2,0,H,2,0,0,0,1.33,5,10
I1-1617-2016-09-24-palermo-juventus,I1,Serie A,1617,2016/17,2016-09-24,,palermo,juventus,Palermo,Juventus,0,1,A,0,0,0,0,11,5.5,1.29
I1-1617-2016-09-25-fiorentina-milan,I1,Serie A,1617,2016/17,2016-09-25,,fiorentina,milan,Fiorentina,Milan,0,0,D,0,0,0,0,2.3,3.1,3.4
I1-1617-2016-09-25-genoa-pescara,I1,Serie A,1617,2016/17,2016-09-25,,genoa,pescara,Genoa,Pescara,1,1,D,0,0,2,0,1.65,4,5.25
I1-1617-2016-09-25-inter-bologna,I1,Serie A,1617,2016/17,2016-09-25,,inter,bologna,Inter,Bologna,1,1,D,1,1,0,0,1.45,4.2,8.5
I1-1617-2016-09-25-lazio-empoli,I1,Serie A,1617,2016/17,2016-09-25,,lazio,empoli,Lazio,Empoli,2,0,H,1,0,0,0,1.44,4.2,8.5
I1-1617-2016-09-25-sassuolo-udinese,I1,Serie A,1617,2016/17,2016-09-25,,sassuolo,udinese,Sassuolo,Udinese,1,0,H,1,0,0,0,2.05,3.3,3.8
I1-1617-2016-09-25-torino-roma,I1,Serie A,1617,2016/17,2016-09-25,,torino,roma,Torino,Roma,3,1,H,1,0,0,0,3.75,3.5,2
I1-1617-2016-09-26-cagliari-sampdoria,I1,Serie A,1617,2016/17,2016-09-26,,cagliari,sampdoria,Cagliari,Sampdoria,2,1,H,1,0,0,0,2.2,3.2,3.5
I1-1617-2016-09-26-crotone-atalanta,I1,Serie A,1617,2016/17,2016-09-26,,crotone,atalanta,Crotone,Atalanta,1,3,A,0,3,0,1,4.5,3.3,1.91
I1-1617-2016-10-01-pescara-chievo,I1,Serie A,1617,2016/17,2016-10-01,,pescara,chievo,Pescara,Chievo,0,2,A,0,0,0,0,2.55,3.2,2.9
I1-1617-2016-10-01-udinese-lazio,I1,Serie A,1617,2016/17,2016-10-01,,udinese,lazio,Udinese,Lazio,0,3,A,0,1,0,0,3,3.3,2.4
I1-1617-2016-10-02-atalanta-napoli,I1,Serie A,1617,2016/17,2016-10-02,,atalanta,napoli,Atalanta,Napoli,1,0,H,1,0,0,0,6,4,1.55
I1-1617-2016-10-02-bologna-genoa,I1,Serie A,1617,2016/17,2016-10-02,,bologna,genoa,Bologna,Genoa,0,1,A,0,0,2,1,2.2,3.1,3.6
I1-1617-2016-10-02-cagliari-crotone,I1,Serie A,1617,2016/17,2016-10-02,,cagliari,crotone,Cagliari,Crotone,2,1,H,1,0,0,0,1.44,4.33,8
I1-1617-2016-10-02-empoli-juventus,I1,Serie A,1617,2016/17,2016-10-02,,empoli,juventus,Empoli,Juventus,0,3,A,0,0,0,0,10,5,1.3
I1-1617-2016-10-02-milan-sassuolo,I1,Serie A,1617,2016/17,2016-10-02,,milan,sassuolo,Milan,Sassuolo,4,3,H,1,1,0,0,1.62,3.8,6
I1-1617-2016-10-02-roma-inter,I1,Serie A,1617,2016/17,2016-10-02,,roma,inter,Roma,Inter,2,1,H,1,0,0,0,2,3.5,3.8
I1-1617-2016-10-02-sampdoria-palermo,I1,Serie A,1617,2016/17,2016-10-02,,sampdoria,palermo,Sampdoria,Palermo,1,1,D,0,0,0,1,1.65,3.75,5.5
I1-1617-2016-10-02-torino-fiorentina,I1,Serie A,1617,2016/17,2016-10-02,,torino,fiorentina,Torino,Fiorentina,2,1,H,1,0,0,0,2.4,3.2,3.1
I1-1617-2016-10-15-juventus-udinese,I1,Serie A,1617,2016/17,2016-10-15,,juventus,udinese,Juventus,Udinese,2,1,H,1,1,0,0,1.2,7,13
I1-1617-2016-10-15-napoli-roma,I1,Serie A,1617,2016/17,2016-10-15,,napoli,roma,Napoli,Roma,1,3,A,0,1,0,0,2,3.5,3.8
I1-1617-2016-10-15-pescara-sampdoria,I1,Serie A,1617,2016/17,2016-10-15,,pescara,sampdoria,Pescara,Sampdoria,1,1,D,1,1,1,0,2.38,3.3,3.1
I1-1617-2016-10-16-chievo-milan,I1,Serie A,1617,2016/17,2016-10-16,,chievo,milan,Chievo,Milan,1,3,A,0,1,0,0,2.8,3,2.75
I1-1617-2016-10-16-fiorentina-atalanta,I1,Serie A,1617,2016/17,2016-10-16,,fiorentina,atalanta,Fiorentina,Atalanta,0,0,D,0,0,0,0,1.75,3.6,5
I1-1617-2016-10-16-genoa-empoli,I1,Serie A,1617,2016/17,2016-10-16,,genoa,empoli,Genoa,Empoli,0,0,D,0,0,1,0,1.75,3.6,5
I1-1617-2016-10-16-inter-cagliari,I1,Serie A,1617,2016/17,2016-10-16,,inter,cagliari,Inter,Cagliari,1,2,A,0,0,0,0,1.4,4.75,8.5
I1-1617-2016-10-16-lazio-bologna,I1,Serie A,1617,2016/17,2016-10-16,,lazio,bologna,Lazio,Bologna,1,1,D,0,1,0,0,1.5,4,7.5
I1-1617-2016-10-16-sassuolo-crotone,I1,Serie A,1617,2016/17,2016-10-16,,sassuolo,crotone,Sassuolo,Crotone,2,1,H,0,1,0,0,1.4,4.5,8.5
I1-1617-2016-10-17-palermo-torino,I1,Serie A,1617,2016/17,2016-10-17,,palermo,torino,Palermo,Torino,1,4,A,1,3,0,0,3.8,3.5,2
I1-1617-2016-10-22-milan-juventus,I1,Serie A,1617,2016/17,2016-10-22,,milan,juventus,Milan,Juventus,1,0,H,0,0,0,0,4.5,3.7,1.8
I1-1617-2016-10-22-sampdoria-genoa,I1,Serie A,1617,2016/17,2016-10-22,,sampdoria,genoa,Sampdoria,Genoa,2,1,H,1,1,0,0,3.1,3.25,2.4
I1-1617-2016-10-23-atalanta-inter,I1,Serie A,1617,2016/17,2016-10-23,,atalanta,inter,Atalanta,Inter,2,1,H,1,0,0,0,3.3,3.4,2.2
I1-1617-2016-10-23-bologna-sassuolo,I1,Serie A,1617,2016/17,2016-10-23,,bologna,sassuolo,Bologna,Sassuolo,1,1,D,1,0,0,0,2.5,3.2,3
I1-1617-2016-10-23-cagliari-fiorentina,I1,Serie A,1617,2016/17,2016-10-23,,cagliari,fiorentina,Cagliari,Fiorentina,3,5,A,1,4,0,0,3,3.3,2.4
I1-1617-2016-10-23-crotone-napoli,I1,Serie A,1617,2016/17,2016-10-23,,crotone,napoli,Crotone,Napoli,1,2,A,0,2,0,1,15,6,1.22
I1-1617-2016-10-23-empoli-chievo,I1,Serie A,1617,2016/17,2016-10-23,,empoli,chievo,Empoli,Chievo,0,0,D,0,0,0,1,2.55,3,3.1
I1-1617-2016-10-23-roma-palermo,I1,Serie A,1617,2016/17,2016-10-23,,roma,palermo,Roma,Palermo,4,1,H,1,0,0,0,1.18,7,17
I1-1617-2016-10-23-torino-lazio,I1,Serie A,1617,2016/17,2016-10-23,,torino,lazio,Torino,Lazio,2,2,D,1,0,0,0,2.2,3.3,3.4
I1-1617-2016-10-23-udinese-pescara,I1,Serie A,1617,2016/17,2016-10-23,,udinese,pescara,Udinese,Pescara,3,1,H,1,0,0,0,1.85,3.5,4.5
I1-1617-2016-10-25-genoa-milan,I1,Serie A,1617,2016/17,2016-10-25,,genoa,milan,Genoa,Milan,3,0,H,1,0,0,1,2.75,3.25,2.6
I1-1617-2016-10-26-chievo-bologna,I1,Serie A,1617,2016/17,2016-10-26,,chievo,bologna,Chievo,Bologna,1,1,D,0,0,0,0,2.1,3.1,4
I1-1617-2016-10-26-fiorentina-crotone,I1,Serie A,1617,2016/17,2016-10-26,,fiorentina,crotone,Fiorentina,Crotone,1,1,D,0,1,0,0,1.22,6,15
I1-1617-2016-10-26-inter-torino,I1,Serie A,1617,2016/17,2016-10-26,,inter,torino,Inter,Torino,2,1,H,1,0,0,0,2,3.5,3.75
I1-1617-2016-10-26-juventus-sampdoria,I1,Serie A,1617,2016/17,2016-10-26,,juventus,sampdoria,Juventus,Sampdoria,4,1,H,2,0,0,0,1.17,7.5,17
I1-1617-2016-10-26-lazio-cagliari,I1,Serie A,1617,2016/17,2016-10-26,,lazio,cagliari,Lazio,Cagliari,4,1,H,3,0,0,0,1.44,4.5,7.5
I1-1617-2016-10-26-napoli-empoli,I1,Serie A,1617,2016/17,2016-10-26,,napoli,empoli,Napoli,Empoli,2,0,H,0,0,0,0,1.29,5.5,11
I1-1617-2016-10-26-pescara-atalanta,I1,Serie A,1617,2016/17,2016-10-26,,pescara,atalanta,Pescara,Atalanta,0,1,A,0,0,0,0,2.9,3.25,2.5
I1-1617-2016-10-26-sassuolo-roma,I1,Serie A,1617,2016/17,2016-10-26,,sassuolo,roma,Sassuolo,Roma,1,3,A,1,0,0,0,4.2,3.5,1.91
I1-1617-2016-10-27-palermo-udinese,I1,Serie A,1617,2016/17,2016-10-27,,palermo,udinese,Palermo,Udinese,1,3,A,1,1,1,0,2.9,3.25,2.5
I1-1617-2016-10-29-bologna-fiorentina,I1,Serie A,1617,2016/17,2016-10-29,,bologna,fiorentina,Bologna,Fiorentina,0,1,A,0,1,1,0,3.25,3.25,2.3
I1-1617-2016-10-29-juventus-napoli,I1,Serie A,1617,2016/17,2016-10-29,,juventus,napoli,Juventus,Napoli,2,1,H,0,0,0,0,1.8,3.5,4.75
I1-1617-2016-10-30-atalanta-genoa,I1,Serie A,1617,2016/17,2016-10-30,,atalanta,genoa,Atalanta,Genoa,3,0,H,2,0,0,0,2.3,3.2,3.3
I1-1617-2016-10-30-crotone-chievo,I1,Serie A,1617,2016/17,2016-10-30,,crotone,chievo,Crotone,Chievo,2,0,H,1,0,0,0,3.5,3.2,2.2
I1-1617-2016-10-30-empoli-roma,I1,Serie A,1617,2016/17,2016-10-30,,empoli,roma,Empoli,Roma,0,0,D,0,0,0,0,6,4.2,1.55
I1-1617-2016-10-30-lazio-sassuolo,I1,Serie A,1617,2016/17,2016-10-30,,lazio,sassuolo,Lazio,Sassuolo,2,1,H,0,0,0,0,1.67,3.75,5.5
I1-1617-2016-10-30-milan-pescara,I1,Serie A,1617,2016/17,2016-10-30,,milan,pescara,Milan,Pescara,1,0,H,0,0,0,0,1.4,4.75,8
I1-1617-2016-10-30-sampdoria-inter,I1,Serie A,1617,2016/17,2016-10-30,,sampdoria,inter,Sampdoria,Inter,1,0,H,1,0,0,0,3.6,3.5,2.05
I1-1617-2016-10-31-cagliari-palermo,I1,Serie A,1617,2016/17,2016-10-31,,cagliari,palermo,Cagliari,Palermo,2,1,H,0,0,0,0,1.73,3.5,5
I1-1617-2016-10-31-udinese-torino,I1,Serie A,1617,2016/17,2016-10-31,,udinese,torino,Udinese,Torino,2,2,D,0,1,0,0,2.88,3.25,2.45
I1-1617-2016-11-05-napoli-lazio,I1,Serie A,1617,2016/17,2016-11-05,,napoli,lazio,Napoli,Lazio,1,1,D,0,0,0,0,1.67,4,5
I1-1617-2016-11-05-torino-cagliari,I1,Serie A,1617,2016/17,2016-11-05,,torino,cagliari,Torino,Cagliari,5,1,H,3,1,0,1,1.55,4.33,5.75
I1-1617-2016-11-06-chievo-juventus,I1,Serie A,1617,2016/17,2016-11-06,,chievo,juventus,Chievo,Juventus,1,2,A,0,0,0,0,9,4,1.44
I1-1617-2016-11-06-fiorentina-sampdoria,I1,Serie A,1617,2016/17,2016-11-06,,fiorentina,sampdoria,Fiorentina,Sampdoria,1,1,D,1,0,0,0,1.57,3.8,6.5
I1-1617-2016-11-06-genoa-udinese,I1,Serie A,1617,2016/17,2016-11-06,,genoa,udinese,Genoa,Udinese,1,1,D,1,1,0,0,1.85,3.6,4.33
I1-1617-2016-11-06-inter-crotone,I1,Serie A,1617,2016/17,2016-11-06,,inter,crotone,Inter,Crotone,3,0,H,0,0,0,0,1.25,5.75,13
I1-1617-2016-11-06-palermo-milan,I1,Serie A,1617,2016/17,2016-11-06,,palermo,milan,Palermo,Milan,1,2,A,0,1,0,0,5.5,3.75,1.67
I1-1617-2016-11-06-pescara-empoli,I1,Serie A,1617,2016/17,2016-11-06,,pescara,empoli,Pescara,Empoli,0,4,A,0,3,0,0,2.4,3.2,3.1
I1-1617-2016-11-06-roma-bologna,I1,Serie A,1617,2016/17,2016-11-06,,roma,bologna,Roma,Bologna,3,0,H,1,0,0,0,1.25,6,12
I1-1617-2016-11-06-sassuolo-atalanta,I1,Serie A,1617,2016/17,2016-11-06,,sassuolo,atalanta,Sassuolo,Atalanta,0,3,A,0,3,0,0,2.5,3.2,3
I1-1617-2016-11-19-chievo-cagliari,I1,Serie A,1617,2016/17,2016-11-19,,chievo,cagliari,Chievo,Cagliari,1,0,H,0,0,0,0,1.91,3.5,4.2
I1-1617-2016-11-19-juventus-pescara,I1,Serie A,1617,2016/17,2016-11-19,,juventus,pescara,Juventus,Pescara,3,0,H,1,0,0,0,1.14,8,19
I1-1617-2016-11-19-udinese-napoli,I1,Serie A,1617,2016/17,2016-11-19,,udinese,napoli,Udinese,Napoli,1,2,A,0,0,0,0,4.75,3.75,1.75
I1-1617-2016-11-20-atalanta-roma,I1,Serie A,1617,2016/17,2016-11-20,,atalanta,roma,Atalanta,Roma,2,1,H,0,1,0,0,4,3.5,1.95
I1-1617-2016-11-20-bologna-palermo,I1,Serie A,1617,2016/17,2016-11-20,,bologna,palermo,Bologna,Palermo,3,1,H,1,1,0,0,1.75,3.6,5
I1-1617-2016-11-20-crotone-torino,I1,Serie A,1617,2016/17,2016-11-20,,crotone,torino,Crotone,Torino,0,2,A,0,0,0,0,5,3.75,1.73
I1-1617-2016-11-20-empoli-fiorentina,I1,Serie A,1617,2016/17,2016-11-20,,empoli,fiorentina,Empoli,Fiorentina,0,4,A,0,1,0,0,3.9,3.4,2
I1-1617-2016-11-20-lazio-genoa,I1,Serie A,1617,2016/17,2016-11-20,,lazio,genoa,Lazio,Genoa,3,1,H,1,0,0,1,1.7,3.8,5
I1-1617-2016-11-20-milan-inter,I1,Serie A,1617,2016/17,2016-11-20,,milan,inter,Milan,Inter,2,2,D,1,0,0,0,2.8,3.2,2.6
I1-1617-2016-11-20-sampdoria-sassuolo,I1,Serie A,1617,2016/17,2016-11-20,,sampdoria,sassuolo,Sampdoria,Sassuolo,3,2,H,0,0,0,0,2.05,3.4,3.75
I1-1617-2016-11-26-empoli-milan,I1,Serie A,1617,2016/17,2016-11-26,,empoli,milan,Empoli,Milan,1,4,A,1,1,0,0,3.8,3.3,2.05
I1-1617-2016-11-26-torino-chievo,I1,Serie A,1617,2016/17,2016-11-26,,torino,chievo,Torino,Chievo,2,1,H,2,0,0,1,1.73,3.6,5.25
I1-1617-2016-11-27-bologna-atalanta,I1,Serie A,1617,2016/17,2016-11-27,,bologna,atalanta,Bologna,Atalanta,0,2,A,0,1,0,0,3,3.2,2.5
I1-1617-2016-11-27-cagliari-udinese,I1,Serie A,1617,2016/17,2016-11-27,,cagliari,udinese,Cagliari,Udinese,2,1,H,1,0,0,0,2.38,3.4,3
I1-1617-2016-11-27-crotone-sampdoria,I1,Serie A,1617,2016/17,2016-11-27,,crotone,sampdoria,Crotone,Sampdoria,1,1,D,1,0,0,0,3.3,3.4,2.2
I1-1617-2016-11-27-genoa-juventus,I1,Serie A,1617,2016/17,2016-11-27,,genoa,juventus,Genoa,Juventus,3,1,H,3,0,0,0,6,3.75,1.62
I1-1617-2016-11-27-palermo-lazio,I1,Serie A,1617,2016/17,2016-11-27,,palermo,lazio,Palermo,Lazio,0,1,A,0,1,1,0,5.5,4,1.62
I1-1617-2016-11-27-roma-pescara,I1,Serie A,1617,2016/17,2016-11-27,,roma,pescara,Roma,Pescara,3,2,H,2,0,0,0,1.2,7.5,12
I1-1617-2016-11-28-inter-fiorentina,I1,Serie A,1617,2016/17,2016-11-28,,inter,fiorentina,Inter,Fiorentina,4,2,H,3,1,0,1,2,3.4,3.9
I1-1617-2016-11-28-napoli-sassuolo,I1,Serie A,1617,2016/17,2016-11-28,,napoli,sassuolo,Napoli,Sassuolo,1,1,D,1,0,0,0,1.25,6,12
I1-1617-2016-12-02-napoli-inter,I1,Serie A,1617,2016/17,2016-12-02,,napoli,inter,Napoli,Inter,3,0,H,2,0,0,0,1.75,3.75,4.75
I1-1617-2016-12-03-juventus-atalanta,I1,Serie A,1617,2016/17,2016-12-03,,juventus,atalanta,Juventus,Atalanta,3,1,H,2,0,0,0,1.4,4.5,9
I1-1617-2016-12-04-fiorentina-palermo,I1,Serie A,1617,2016/17,2016-12-04,,fiorentina,palermo,Fiorentina,Palermo,2,1,H,1,0,0,0,1.29,5.5,11
I1-1617-2016-12-04-lazio-roma,I1,Serie A,1617,2016/17,2016-12-04,,lazio,roma,Lazio,Roma,0,2,A,0,0,1,0,2.9,3.4,2.4
I1-1617-2016-12-04-milan-crotone,I1,Serie A,1617,2016/17,2016-12-04,,milan,crotone,Milan,Crotone,2,1,H,1,1,0,0,1.33,5,10
I1-1617-2016-12-04-pescara-cagliari,I1,Serie A,1617,2016/17,2016-12-04,,pescara,cagliari,Pescara,Cagliari,1,1,D,0,1,0,1,2.38,3.4,3
I1-1617-2016-12-04-sampdoria-torino,I1,Serie A,1617,2016/17,2016-12-04,,sampdoria,torino,Sampdoria,Torino,2,0,H,0,0,0,0,2.75,3.25,2.63
I1-1617-2016-12-04-sassuolo-empoli,I1,Serie A,1617,2016/17,2016-12-04,,sassuolo,empoli,Sassuolo,Empoli,3,0,H,2,0,0,0,1.83,3.4,4.75
I1-1617-2016-12-05-chievo-genoa,I1,Serie A,1617,2016/17,2016-12-05,,chievo,genoa,Chievo,Genoa,0,0,D,0,0,0,0,2.5,3.1,3.1
I1-1617-2016-12-05-udinese-bologna,I1,Serie A,1617,2016/17,2016-12-05,,udinese,bologna,Udinese,Bologna,1,0,H,0,0,0,1,2,3.2,4.2
I1-1617-2016-12-10-crotone-pescara,I1,Serie A,1617,2016/17,2016-12-10,,crotone,pescara,Crotone,Pescara,2,1,H,1,0,1,1,2.63,3.25,2.8
I1-1617-2016-12-10-sampdoria-lazio,I1,Serie A,1617,2016/17,2016-12-10,,sampdoria,lazio,Sampdoria,Lazio,1,2,A,0,2,0,0,3,3.4,2.38
I1-1617-2016-12-11-atalanta-udinese,I1,Serie A,1617,2016/17,2016-12-11,,atalanta,udinese,Atalanta,Udinese,1,3,A,0,1,0,0,1.75,3.6,5
I1-1617-2016-12-11-bologna-empoli,I1,Serie A,1617,2016/17,2016-12-11,,bologna,empoli,Bologna,Empoli,0,0,D,0,0,0,0,2.1,3.25,3.8
I1-1617-2016-12-11-cagliari-napoli,I1,Serie A,1617,2016/17,2016-12-11,,cagliari,napoli,Cagliari,Napoli,0,5,A,0,2,0,0,6,4.33,1.53
I1-1617-2016-12-11-inter-genoa,I1,Serie A,1617,2016/17,2016-12-11,,inter,genoa,Inter,Genoa,2,0,H,1,0,0,0,1.67,3.75,5.5
I1-1617-2016-12-11-palermo-chievo,I1,Serie A,1617,2016/17,2016-12-11,,palermo,chievo,Palermo,Chievo,0,2,A,0,1,0,0,2.9,3.1,2.6
I1-1617-2016-12-11-torino-juventus,I1,Serie A,1617,2016/17,2016-12-11,,torino,juventus,Torino,Juventus,1,3,A,1,1,0,0,4.33,3.6,1.85
I1-1617-2016-12-12-fiorentina-sassuolo,I1,Serie A,1617,2016/17,2016-12-12,,fiorentina,sassuolo,Fiorentina,Sassuolo,2,1,H,2,0,0,0,1.62,4,5.5
I1-1617-2016-12-12-roma-milan,I1,Serie A,1617,2016/17,2016-12-12,,roma,milan,Roma,Milan,1,0,H,0,0,0,0,1.62,4.2,5.25
I1-1617-2016-12-15-genoa-fiorentina,I1,Serie A,1617,2016/17,2016-12-15,,genoa,fiorentina,Genoa,Fiorentina,1,0,H,1,0,0,0,2.6,3.2,2.8
I1-1617-2016-12-17-empoli-cagliari,I1,Serie A,1617,2016/17,2016-12-17,,empoli,cagliari,Empoli,Cagliari,2,0,H,1,0,0,0,2.05,3.25,3.75
I1-1617-2016-12-17-juventus-roma,I1,Serie A,1617,2016/17,2016-12-17,,juventus,roma,Juventus,Roma,1,0,H,1,0,0,0,1.7,3.6,5
I1-1617-2016-12-17-milan-atalanta,I1,Serie A,1617,2016/17,2016-12-17,,milan,atalanta,Milan,Atalanta,0,0,D,0,0,0,0,1.95,3.4,3.9
I1-1617-2016-12-18-chievo-sampdoria,I1,Serie A,1617,2016/17,2016-12-18,,chievo,sampdoria,Chievo,Sampdoria,2,1,H,2,0,0,0,2.2,3.25,3.3
I1-1617-2016-12-18-genoa-palermo,I1,Serie A,1617,2016/17,2016-12-18,,genoa,palermo,Genoa,Palermo,3,4,A,1,1,1,0,1.57,3.75,6
I1-1617-2016-12-18-lazio-fiorentina,I1,Serie A,1617,2016/17,2016-12-18,,lazio,fiorentina,Lazio,Fiorentina,3,1,H,2,0,0,0,2,3.4,3.75
I1-1617-2016-12-18-napoli-torino,I1,Serie A,1617,2016/17,2016-12-18,,napoli,torino,Napoli,Torino,5,3,H,3,0,0,0,1.45,4.2,7.5
I1-1617-2016-12-18-pescara-bologna,I1,Serie A,1617,2016/17,2016-12-18,,pescara,bologna,Pescara,Bologna,0,3,A,0,2,1,0,2.4,3,3.2
I1-1617-2016-12-18-sassuolo-inter,I1,Serie A,1617,2016/17,2016-12-18,,sassuolo,inter,Sassuolo,Inter,0,1,A,0,0,0,1,3.4,3.6,2.05
I1-1617-2016-12-18-udinese-crotone,I1,Serie A,1617,2016/17,2016-12-18,,udinese,crotone,Udinese,Crotone,2,0,H,1,0,0,1,1.57,3.8,6
I1-1617-2016-12-20-atalanta-empoli,I1,Serie A,1617,2016/17,2016-12-20,,atalanta,empoli,Atalanta,Empoli,2,1,H,0,0,0,0,1.53,3.9,7
I1-1617-2016-12-21-inter-lazio,I1,Serie A,1617,2016/17,2016-12-21,,inter,lazio,Inter,Lazio,3,0,H,0,0,0,0,2.15,3.5,3.3
I1-1617-2016-12-22-cagliari-sassuolo,I1,Serie A,1617,2016/17,2016-12-22,,cagliari,sassuolo,Cagliari,Sassuolo,4,3,H,1,2,0,1,2.5,3.4,2.8
I1-1617-2016-12-22-fiorentina-napoli,I1,Serie A,1617,2016/17,2016-12-22,,fiorentina,napoli,Fiorentina,Napoli,3,3,D,0,1,0,0,3.5,3.5,2.1
I1-1617-2016-12-22-palermo-pescara,I1,Serie A,1617,2016/17,2016-12-22,,palermo,pescara,Palermo,Pescara,1,1,D,1,0,0,0,2.2,3.3,3.4
I1-1617-2016-12-22-roma-chievo,I1,Serie A,1617,2016/17,2016-12-22,,roma,chievo,Roma,Chievo,3,1,H,1,1,0,0,1.33,5.5,8
I1-1617-2016-12-22-sampdoria-udinese,I1,Serie A,1617,2016/17,2016-12-22,,sampdoria,udinese,Sampdoria,Udinese,0,0,D,0,0,0,0,2.2,3.4,3.3
