match_id,date,league,league_name,stufe,season,team,gegner,gegner_platz_spieltag,gegner_spiele_spieltag,gegnerstaerke,faire_heimquote,odds_quelle,minute,endstand,ergebnis,treffer
I2-1617-2016-12-03-novara-vicenza,2016-12-03,I2,Serie B,2,1617,novara,vicenza,21,16,schwach,1.7844,B365,9,2:1,sieg,1
I1-1617-2016-12-04-milan-crotone,2016-12-04,I1,Serie A,1,1617,milan,crotone,19,14,schwach,1.399,B365,26,2:1,sieg,1
F2-1617-2016-12-09-troyes-auxerre,2016-12-09,F2,Ligue 2,2,1617,troyes,auxerre,19,17,schwach,1.7257,B365,22,1:1,unentschieden,0
E0-1617-2016-12-10-arsenal-stoke,2016-12-10,E0,Premier League,1,1617,Arsenal,stoke,9,14,schwach,1.3876,B365,29,3:1,sieg,1
F1-1617-2016-12-11-paris-sg-nice,2016-12-11,F1,Ligue 1,1,1617,paris sg,nice,2,16,stark,1.432,B365,32,2:2,unentschieden,0
E1-1617-2016-12-13-fulham-rotherham,2016-12-13,E1,Championship,2,1617,Fulham,rotherham,24,20,schwach,1.48,B365,19,2:1,sieg,1
SP2-1617-2016-12-17-girona-gimnastic,2016-12-17,SP2,LaLiga 2,2,1617,girona,gimnastic,22,18,schwach,1.6943,B365,26,4:2,sieg,1
E0-1617-2016-12-18-tottenham-burnley,2016-12-18,E0,Premier League,1,1617,Tottenham,Burnley,16,16,schwach,1.2556,B365,21,2:1,sieg,1
D1-1617-2016-12-18-leverkusen-ingolstadt,2016-12-18,D1,Bundesliga,1,1617,leverkusen,ingolstadt,17,14,schwach,1.6355,B365,26,1:2,niederlage,0
P1-1617-2016-12-19-porto-chaves,2016-12-19,P1,Primeira Liga,1,1617,porto,chaves,7,13,schwach,1.2396,B365,12,2:1,sieg,1
D1-1617-2016-12-20-dortmund-augsburg,2016-12-20,D1,Bundesliga,1,1617,dortmund,augsburg,12,15,schwach,1.3664,B365,33,1:1,unentschieden,0
E1-1617-2016-12-26-huddersfield-nott-m-forest,2016-12-26,E1,Championship,2,1617,huddersfield,Nottingham Forest,17,22,schwach,1.7735,B365,25,2:1,sieg,1
E0-1617-2016-12-27-liverpool-stoke,2016-12-27,E0,Premier League,1,1617,Liverpool,stoke,12,17,schwach,1.3664,B365,12,4:1,sieg,1
E0-1617-2017-01-02-west-brom-hull,2017-01-02,E0,Premier League,1,1617,west brom,hull,19,19,schwach,1.7912,B365,21,3:1,sieg,1
G1-1617-2017-01-04-olympiakos-asteras-tripolis,2017-01-04,G1,Griechenland Super League,1,1617,olympiakos,asteras tripolis,11,12,schwach,1.2451,B365,27,2:1,sieg,1
I1-1617-2017-01-07-napoli-sampdoria,2017-01-07,I1,Serie A,1,1617,napoli,sampdoria,13,18,schwach,1.3635,B365,30,2:1,sieg,1
G1-1617-2017-01-08-paok-giannina,2017-01-08,G1,Griechenland Super League,1,1617,paok,giannina,8,13,schwach,1.3342,B365,16,0:1,niederlage,0
I1-1617-2017-01-14-inter-chievo,2017-01-14,I1,Serie A,1,1617,inter,chievo,11,19,schwach,1.5126,B365,34,3:1,sieg,1
P1-1617-2017-01-14-benfica-boavista,2017-01-14,P1,Primeira Liga,1,1617,benfica,boavista,10,16,schwach,1.2191,B365,14,3:3,unentschieden,0
SP2-1617-2017-01-14-vallecano-sevilla-b,2017-01-14,SP2,LaLiga 2,2,1617,vallecano,sevilla b,6,20,stark,1.7808,B365,2,1:1,unentschieden,0
T1-1617-2017-01-15-fenerbahce-adanaspor,2017-01-15,T1,Süper Lig,1,1617,fenerbahce,adanaspor,18,16,schwach,1.2451,B365,23,2:2,unentschieden,0
G1-1617-2017-01-18-atromitos-kerkyra,2017-01-18,G1,Griechenland Super League,1,1617,atromitos,kerkyra,13,14,schwach,1.6447,B365,4,1:4,niederlage,0
G1-1617-2017-01-18-xanthi-iraklis,2017-01-18,G1,Griechenland Super League,1,1617,xanthi,iraklis,16,13,schwach,1.5367,B365,10,3:1,sieg,1
F2-1617-2017-01-21-lens-nimes,2017-01-21,F2,Ligue 2,2,1617,lens,nimes,15,20,schwach,1.7049,B365,32,1:3,niederlage,0
N1-1617-2017-01-22-psv-eindhoven-heerenveen,2017-01-22,N1,Eredivisie,1,1617,psv eindhoven,heerenveen,4,18,stark,1.4225,B365,5,4:3,sieg,1
SP1-1617-2017-01-29-ath-bilbao-sp-gijon,2017-01-29,SP1,La Liga,1,1617,ath bilbao,sp gijon,18,19,schwach,1.4295,B365,27,2:1,sieg,1
I1-1617-2017-01-29-napoli-palermo,2017-01-29,I1,Serie A,1,1617,napoli,palermo,19,21,schwach,1.1794,B365,6,1:1,unentschieden,0
E0-1617-2017-01-31-arsenal-watford,2017-01-31,E0,Premier League,1,1617,Arsenal,watford,14,22,schwach,1.2556,B365,10,1:2,niederlage,0
E0-1617-2017-02-04-crystal-palace-sunderland,2017-02-04,E0,Premier League,1,1617,Crystal Palace,Sunderland,20,23,schwach,1.745,B365,9,0:4,niederlage,0
SC0-1617-2017-02-04-rangers-ross-county,2017-02-04,SC0,Scottish Premiership,1,1617,rangers,ross county,8,23,schwach,1.4978,B365,18,1:1,unentschieden,0
SP1-1617-2017-02-05-sociedad-osasuna,2017-02-05,SP1,La Liga,1,1617,sociedad,osasuna,19,20,schwach,1.3658,B365,25,3:2,sieg,1
G1-1617-2017-02-05-paok-asteras-tripolis,2017-02-05,G1,Griechenland Super League,1,1617,paok,asteras tripolis,11,18,schwach,1.4165,B365,18,3:2,sieg,1
D1-1617-2017-02-11-rb-leipzig-hamburg,2017-02-11,D1,Bundesliga,1,1617,rb leipzig,hamburg,16,19,schwach,1.5714,B365,18,0:3,niederlage,0
I2-1617-2017-02-11-benevento-latina,2017-02-11,I2,Serie B,2,1617,benevento,latina,17,24,schwach,1.7808,B365,20,2:1,sieg,1
SP1-1617-2017-02-12-ath-madrid-celta,2017-02-12,SP1,La Liga,1,1617,ath madrid,celta,10,20,schwach,1.4758,B365,5,3:2,sieg,1
B1-1617-2017-02-12-anderlecht-waregem,2017-02-12,B1,Belgien Pro League,1,1617,anderlecht,waregem,3,25,stark,1.5964,B365,2,4:2,sieg,1
T1-1617-2017-02-12-galatasaray-kayserispor,2017-02-12,T1,Süper Lig,1,1617,galatasaray,kayserispor,17,19,schwach,1.5964,B365,29,1:2,niederlage,0
D2-1617-2017-02-13-hannover-bochum,2017-02-13,D2,2. Bundesliga,2,1617,hannover,bochum,13,19,schwach,1.7209,B365,16,2:1,sieg,1
E1-1617-2017-02-14-brighton-ipswich,2017-02-14,E1,Championship,2,1617,Brighton,Ipswich,13,31,schwach,1.5737,B365,9,1:1,unentschieden,0
E1-1617-2017-02-14-fulham-nott-m-forest,2017-02-14,E1,Championship,2,1617,Fulham,Nottingham Forest,17,31,schwach,1.608,B365,2,3:2,sieg,1
SC0-1617-2017-02-18-hearts-inverness-c,2017-02-18,SC0,Scottish Premiership,1,1617,hearts,inverness c,12,24,schwach,1.6375,B365,24,1:1,unentschieden,0
I1-1617-2017-02-19-sampdoria-cagliari,2017-02-19,I1,Serie A,1,1617,sampdoria,cagliari,15,24,schwach,1.749,B365,6,1:1,unentschieden,0
I1-1617-2017-02-25-napoli-atalanta,2017-02-25,I1,Serie A,1,1617,napoli,atalanta,5,25,stark,1.6542,B365,28,0:2,niederlage,0
SC0-1617-2017-02-25-st-johnstone-kilmarnock,2017-02-25,SC0,Scottish Premiership,1,1617,st johnstone,kilmarnock,8,25,schwach,1.729,B365,11,0:2,niederlage,0
E1-1617-2017-02-25-newcastle-bristol-city,2017-02-25,E1,Championship,2,1617,Newcastle,bristol city,21,32,schwach,1.5339,B365,11,2:2,unentschieden,0
D2-1617-2017-02-25-hannover-bielefeld,2017-02-25,D2,2. Bundesliga,2,1617,hannover,bielefeld,17,21,schwach,1.678,B365,28,2:2,unentschieden,0
I2-1617-2017-02-25-cesena-pro-vercelli,2017-02-25,I2,Serie B,2,1617,cesena,pro vercelli,20,26,schwach,1.7808,B365,19,1:2,niederlage,0
G1-1617-2017-02-26-olympiakos-panionios,2017-02-26,G1,Griechenland Super League,1,1617,olympiakos,panionios,3,21,stark,1.3703,B365,1,0:1,niederlage,0
N1-1617-2017-03-03-heerenveen-go-ahead-eagles,2017-03-03,N1,Eredivisie,1,1617,heerenveen,go ahead eagles,16,24,schwach,1.4978,B365,32,2:2,unentschieden,0
I1-1617-2017-03-05-torino-palermo,2017-03-05,I1,Serie A,1,1617,torino,palermo,18,26,schwach,1.5714,B365,30,3:1,sieg,1
N1-1617-2017-03-05-utrecht-den-haag,2017-03-05,N1,Eredivisie,1,1617,utrecht,den haag,18,24,schwach,1.4889,B365,16,1:1,unentschieden,0
SP2-1617-2017-03-05-levante-elche,2017-03-05,SP2,LaLiga 2,2,1617,levante,elche,12,27,schwach,1.7816,B365,2,2:1,sieg,1
D2-1617-2017-03-10-stuttgart-bochum,2017-03-10,D2,2. Bundesliga,2,1617,stuttgart,bochum,12,23,schwach,1.6058,B365,10,1:1,unentschieden,0
SP1-1617-2017-03-11-sevilla-leganes,2017-03-11,SP1,La Liga,1,1617,sevilla,leganes,17,26,schwach,1.4563,B365,3,1:1,unentschieden,0
D1-1617-2017-03-11-rb-leipzig-wolfsburg,2017-03-11,D1,Bundesliga,1,1617,rb leipzig,wolfsburg,15,23,schwach,1.6963,B365,9,0:1,niederlage,0
T1-1617-2017-03-11-galatasaray-genclerbirligi,2017-03-11,T1,Süper Lig,1,1617,galatasaray,genclerbirligi,12,22,schwach,1.7584,B365,1,3:2,sieg,1
I2-1617-2017-03-11-spezia-avellino,2017-03-11,I2,Serie B,2,1617,spezia,avellino,12,29,schwach,1.7584,B365,17,2:1,sieg,1
E0-1617-2017-03-12-liverpool-burnley,2017-03-12,E0,Premier League,1,1617,Liverpool,Burnley,12,27,schwach,1.2816,B365,7,2:1,sieg,1
SP1-1617-2017-03-12-real-madrid-betis,2017-03-12,SP1,La Liga,1,1617,real madrid,betis,14,26,schwach,1.1794,B365,24,2:1,sieg,1
F1-1617-2017-03-12-st-etienne-metz,2017-03-12,F1,Ligue 1,1,1617,st etienne,metz,16,27,schwach,1.6963,B365,1,2:2,unentschieden,0
P1-1617-2017-03-12-guimaraes-estoril,2017-03-12,P1,Primeira Liga,1,1617,guimaraes,estoril,15,24,schwach,1.6803,B365,3,3:3,unentschieden,0
T1-1617-2017-03-17-fenerbahce-konyaspor,2017-03-17,T1,Süper Lig,1,1617,fenerbahce,konyaspor,9,24,schwach,1.5349,B365,17,2:3,niederlage,0
SP1-1617-2017-03-19-barcelona-valencia,2017-03-19,SP1,La Liga,1,1617,barcelona,valencia,14,27,schwach,1.1784,B365,29,4:2,sieg,1
I1-1617-2017-03-19-roma-sassuolo,2017-03-19,I1,Serie A,1,1617,roma,sassuolo,13,28,schwach,1.2847,B365,9,3:1,sieg,1
