match_id,league,league_name,stufe,season,season_name,date,home_team,away_team,home_team_raw,away_team_raw,fthg,ftag,ftr,hthg,htag,odds_h,odds_d,odds_a,odds_quelle,faire_heimquote
SP1-0809-2009-05-09-sevilla-mallorca,SP1,La Liga,1,0809,2008/09,2009-05-09,sevilla,mallorca,Sevilla,Mallorca,3,1,H,1,1,1.53,3.8,6.5,B365,1.638
SP1-0809-2009-05-10-barcelona-villarreal,SP1,La Liga,1,0809,2008/09,2009-05-10,barcelona,villarreal,Barcelona,Villarreal,3,3,D,3,1,1.33,4.75,9,B365,1.4278
SP1-0809-2009-05-17-betis-almeria,SP1,La Liga,1,0809,2008/09,2009-05-17,betis,almeria,Betis,Almeria,2,0,H,1,0,1.6,4,5.25,B365,1.7048
SP1-0809-2009-05-17-espanol-ath-bilbao,SP1,La Liga,1,0809,2008/09,2009-05-17,espanol,ath bilbao,Espanol,Ath Bilbao,1,0,H,0,0,1.62,3.8,5.5,B365,1.7209
SP1-0809-2009-05-23-getafe-numancia,SP1,La Liga,1,0809,2008/09,2009-05-23,getafe,numancia,Getafe,Numancia,1,0,H,0,0,1.67,3.75,5,B365,1.7793
SP1-0809-2009-05-23-sevilla-la-coruna,SP1,La Liga,1,0809,2008/09,2009-05-23,sevilla,la coruna,Sevilla,La Coruna,1,0,H,0,0,1.67,3.75,5,B365,1.7793
SP1-0809-2009-05-24-real-madrid-mallorca,SP1,La Liga,1,0809,2008/09,2009-05-24,real madrid,mallorca,Real Madrid,Mallorca,1,3,A,1,1,1.5,4.33,6,B365,1.5964
SP1-0809-2009-05-30-ath-madrid-almeria,SP1,La Liga,1,0809,2008/09,2009-05-30,ath madrid,almeria,Ath Madrid,Almeria,3,0,H,2,0,1.25,5.25,13,B365,1.3342
SP1-0809-2009-05-30-valencia-ath-bilbao,SP1,La Liga,1,0809,2008/09,2009-05-30,valencia,ath bilbao,Valencia,Ath Bilbao,2,0,H,1,0,1.36,4.75,8.5,B365,1.4463
SP1-0809-2009-05-31-sp-gijon-recreativo,SP1,La Liga,1,0809,2008/09,2009-05-31,sp gijon,recreativo,Sp Gijon,Recreativo,2,1,H,0,1,1.33,5,8.5,B365,1.4225
SP1-0910-2009-08-29-real-madrid-la-coruna,SP1,La Liga,1,0910,2009/10,2009-08-29,real madrid,la coruna,Real Madrid,La Coruna,3,2,H,2,1,1.25,5.5,13,B365,1.3234
SP1-0910-2009-08-31-barcelona-sp-gijon,SP1,La Liga,1,0910,2009/10,2009-08-31,barcelona,sp gijon,Barcelona,Sp Gijon,3,0,H,2,0,1.17,8,13,B365,1.2362
SP1-0910-2009-09-12-ath-madrid-santander,SP1,La Liga,1,0910,2009/10,2009-09-12,ath madrid,santander,Ath Madrid,Santander,1,1,D,1,1,1.44,4.33,7,B365,1.5383
SP1-0910-2009-09-12-sevilla-zaragoza,SP1,La Liga,1,0910,2009/10,2009-09-12,sevilla,zaragoza,Sevilla,Zaragoza,4,1,H,2,1,1.57,3.8,6,B365,1.6748
SP1-0910-2009-09-13-villarreal-mallorca,SP1,La Liga,1,0910,2009/10,2009-09-13,villarreal,mallorca,Villarreal,Mallorca,1,1,D,0,0,1.57,3.8,6,B365,1.6748
SP1-0910-2009-09-19-barcelona-ath-madrid,SP1,La Liga,1,0910,2009/10,2009-09-19,barcelona,ath madrid,Barcelona,Ath Madrid,5,2,H,4,1,1.33,5,8.5,B365,1.4225
SP1-0910-2009-09-20-real-madrid-xerez,SP1,La Liga,1,0910,2009/10,2009-09-20,real madrid,xerez,Real Madrid,Xerez,5,0,H,1,0,1.13,8,21,B365,1.1951
SP1-0910-2009-09-20-valencia-sp-gijon,SP1,La Liga,1,0910,2009/10,2009-09-20,valencia,sp gijon,Valencia,Sp Gijon,2,2,D,1,1,1.29,5.25,10,B365,1.3747
SP1-0910-2009-09-22-sevilla-mallorca,SP1,La Liga,1,0910,2009/10,2009-09-22,sevilla,mallorca,Sevilla,Mallorca,2,0,H,2,0,1.44,4.2,7.5,B365,1.5349
SP1-0910-2009-09-23-ath-madrid-almeria,SP1,La Liga,1,0910,2009/10,2009-09-23,ath madrid,almeria,Ath Madrid,Almeria,2,2,D,1,1,1.44,4.33,7,B365,1.5383
SP1-0910-2009-09-26-real-madrid-tenerife,SP1,La Liga,1,0910,2009/10,2009-09-26,real madrid,tenerife,Real Madrid,Tenerife,3,0,H,0,0,1.11,8.5,21,B365,1.1834
SP1-0910-2009-09-27-espanol-xerez,SP1,La Liga,1,0910,2009/10,2009-09-27,espanol,xerez,Espanol,Xerez,0,0,D,0,0,1.53,4,6,B365,1.6375
SP1-0910-2009-10-03-ath-madrid-zaragoza,SP1,La Liga,1,0910,2009/10,2009-10-03,ath madrid,zaragoza,Ath Madrid,Zaragoza,2,1,H,1,0,1.57,3.8,6,B365,1.6748
SP1-0910-2009-10-03-barcelona-almeria,SP1,La Liga,1,0910,2009/10,2009-10-03,barcelona,almeria,Barcelona,Almeria,1,0,H,1,0,1.08,10,26,B365,1.1495
SP1-0910-2009-10-17-real-madrid-valladolid,SP1,La Liga,1,0910,2009/10,2009-10-17,real madrid,valladolid,Real Madrid,Valladolid,4,2,H,3,1,1.17,7,15,B365,1.2451
SP1-0910-2009-10-24-sevilla-espanol,SP1,La Liga,1,0910,2009/10,2009-10-24,sevilla,espanol,Sevilla,Espanol,0,0,D,0,0,1.44,4.33,7,B365,1.5383
SP1-0910-2009-10-25-barcelona-zaragoza,SP1,La Liga,1,0910,2009/10,2009-10-25,barcelona,zaragoza,Barcelona,Zaragoza,6,1,H,3,0,1.1,9,21,B365,1.1746
SP1-0910-2009-10-25-villarreal-malaga,SP1,La Liga,1,0910,2009/10,2009-10-25,villarreal,malaga,Villarreal,Malaga,2,1,H,1,1,1.62,3.75,5.5,B365,1.7265
SP1-0910-2009-10-31-real-madrid-getafe,SP1,La Liga,1,0910,2009/10,2009-10-31,real madrid,getafe,Real Madrid,Getafe,2,0,H,0,0,1.44,4.2,7.5,B365,1.5349
SP1-0910-2009-11-07-barcelona-mallorca,SP1,La Liga,1,0910,2009/10,2009-11-07,barcelona,mallorca,Barcelona,Mallorca,4,2,H,3,1,1.17,7,15,B365,1.2451
SP1-0910-2009-11-08-sevilla-villarreal,SP1,La Liga,1,0910,2009/10,2009-11-08,sevilla,villarreal,Sevilla,Villarreal,3,2,H,1,1,1.67,3.7,5,B365,1.7854
SP1-0910-2009-11-08-valencia-zaragoza,SP1,La Liga,1,0910,2009/10,2009-11-08,valencia,zaragoza,Valencia,Zaragoza,3,1,H,3,0,1.5,4,6.5,B365,1.6058
SP1-0910-2009-11-08-valladolid-xerez,SP1,La Liga,1,0910,2009/10,2009-11-08,valladolid,xerez,Valladolid,Xerez,0,0,D,0,0,1.65,3.7,5.25,B365,1.7602
SP1-0910-2009-11-21-real-madrid-santander,SP1,La Liga,1,0910,2009/10,2009-11-21,real madrid,santander,Real Madrid,Santander,1,0,H,1,0,1.22,6,12,B365,1.305
SP1-0910-2009-11-22-villarreal-valladolid,SP1,La Liga,1,0910,2009/10,2009-11-22,villarreal,valladolid,Villarreal,Valladolid,3,1,H,1,0,1.62,3.75,5.5,B365,1.7265
SP1-0910-2009-11-28-sevilla-malaga,SP1,La Liga,1,0910,2009/10,2009-11-28,sevilla,malaga,Sevilla,Malaga,2,2,D,0,2,1.25,5.5,12,B365,1.3314
SP1-0910-2009-11-28-valencia-mallorca,SP1,La Liga,1,0910,2009/10,2009-11-28,valencia,mallorca,Valencia,Mallorca,1,1,D,0,0,1.53,4,6,B365,1.6375
SP1-0910-2009-11-29-getafe-xerez,SP1,La Liga,1,0910,2009/10,2009-11-29,getafe,xerez,Getafe,Xerez,5,1,H,2,1,1.5,4,6.5,B365,1.6058
SP1-0910-2009-12-05-real-madrid-almeria,SP1,La Liga,1,0910,2009/10,2009-12-05,real madrid,almeria,Real Madrid,Almeria,4,2,H,1,0,1.17,6.5,17,B365,1.2488
SP1-0910-2009-12-05-sevilla-valladolid,SP1,La Liga,1,0910,2009/10,2009-12-05,sevilla,valladolid,Sevilla,Valladolid,1,1,D,1,1,1.33,4.75,9.5,B365,1.42
SP1-0910-2009-12-12-barcelona-espanol,SP1,La Liga,1,0910,2009/10,2009-12-12,barcelona,espanol,Barcelona,Espanol,1,0,H,1,0,1.17,7,17,B365,1.236
SP1-0910-2009-12-19-real-madrid-zaragoza,SP1,La Liga,1,0910,2009/10,2009-12-19,real madrid,zaragoza,Real Madrid,Zaragoza,6,0,H,4,0,1.2,6.5,13,B365,1.2769
SP1-0910-2009-12-19-sevilla-getafe,SP1,La Liga,1,0910,2009/10,2009-12-19,sevilla,getafe,Sevilla,Getafe,1,2,A,0,2,1.6,3.6,6,B365,1.7111
SP1-0910-2009-12-20-villarreal-santander,SP1,La Liga,1,0910,2009/10,2009-12-20,villarreal,santander,Villarreal,Santander,2,0,H,0,0,1.6,3.75,5.75,B365,1.7049
SP1-0910-2010-01-02-barcelona-villarreal,SP1,La Liga,1,0910,2009/10,2010-01-02,barcelona,villarreal,Barcelona,Villarreal,1,1,D,1,0,1.33,4.75,10,B365,1.413
SP1-0910-2010-01-02-valencia-espanol,SP1,La Liga,1,0910,2009/10,2010-01-02,valencia,espanol,Valencia,Espanol,1,0,H,0,0,1.44,4.33,7,B365,1.5383
SP1-0910-2010-01-09-sevilla-santander,SP1,La Liga,1,0910,2009/10,2010-01-09,sevilla,santander,Sevilla,Santander,1,2,A,0,2,1.55,3.75,6,B365,1.6717
SP1-0910-2010-01-09-villarreal-almeria,SP1,La Liga,1,0910,2009/10,2010-01-09,villarreal,almeria,Villarreal,Almeria,1,1,D,1,0,1.44,4.2,7.5,B365,1.5349
SP1-0910-2010-01-10-real-madrid-mallorca,SP1,La Liga,1,0910,2009/10,2010-01-10,real madrid,mallorca,Real Madrid,Mallorca,2,0,H,1,0,1.29,5.25,10,B365,1.3747
SP1-0910-2010-01-16-barcelona-sevilla,SP1,La Liga,1,0910,2009/10,2010-01-16,barcelona,sevilla,Barcelona,Sevilla,4,0,H,0,0,1.33,5,8.5,B365,1.4225
SP1-0910-2010-01-17-ath-madrid-sp-gijon,SP1,La Liga,1,0910,2009/10,2010-01-17,ath madrid,sp gijon,Ath Madrid,Sp Gijon,3,2,H,1,1,1.57,3.8,6,B365,1.6748
SP1-0910-2010-01-17-zaragoza-xerez,SP1,La Liga,1,0910,2009/10,2010-01-17,zaragoza,xerez,Zaragoza,Xerez,0,0,D,0,0,1.67,3.6,5.25,B365,1.782
SP1-0910-2010-01-23-sevilla-almeria,SP1,La Liga,1,0910,2009/10,2010-01-23,sevilla,almeria,Sevilla,Almeria,1,0,H,1,0,1.44,4.2,7.5,B365,1.5349
SP1-0910-2010-01-24-real-madrid-malaga,SP1,La Liga,1,0910,2009/10,2010-01-24,real madrid,malaga,Real Madrid,Malaga,2,0,H,2,0,1.17,7,15,B365,1.2451
SP1-0910-2010-01-24-villarreal-zaragoza,SP1,La Liga,1,0910,2009/10,2010-01-24,villarreal,zaragoza,Villarreal,Zaragoza,4,2,H,3,0,1.44,4.2,7.5,B365,1.5349
SP1-0910-2010-01-31-ath-madrid-malaga,SP1,La Liga,1,0910,2009/10,2010-01-31,ath madrid,malaga,Ath Madrid,Malaga,0,2,A,0,1,1.5,4.2,6.5,B365,1.5879
SP1-0910-2010-01-31-villarreal-osasuna,SP1,La Liga,1,0910,2009/10,2010-01-31,villarreal,osasuna,Villarreal,Osasuna,0,2,A,0,1,1.57,3.75,6,B365,1.6803
SP1-0910-2010-02-06-barcelona-getafe,SP1,La Liga,1,0910,2009/10,2010-02-06,barcelona,getafe,Barcelona,Getafe,2,1,H,1,0,1.14,8,15,B365,1.2185
SP1-0910-2010-02-06-real-madrid-espanol,SP1,La Liga,1,0910,2009/10,2010-02-06,real madrid,espanol,Real Madrid,Espanol,3,0,H,2,0,1.2,6.5,13,B365,1.2769
SP1-0910-2010-02-06-valencia-valladolid,SP1,La Liga,1,0910,2009/10,2010-02-06,valencia,valladolid,Valencia,Valladolid,2,0,H,2,0,1.36,5,7.5,B365,1.4533
SP1-0910-2010-02-07-ath-bilbao-xerez,SP1,La Liga,1,0910,2009/10,2010-02-07,ath bilbao,xerez,Ath Bilbao,Xerez,3,2,H,1,2,1.5,3.75,7.5,B365,1.6
SP1-0910-2010-02-14-getafe-almeria,SP1,La Liga,1,0910,2009/10,2010-02-14,getafe,almeria,Getafe,Almeria,2,2,D,0,0,1.67,3.5,5.25,B365,1.7952
SP1-0910-2010-02-14-sevilla-osasuna,SP1,La Liga,1,0910,2009/10,2010-02-14,sevilla,osasuna,Sevilla,Osasuna,1,0,H,1,0,1.67,3.5,5.5,B365,1.7808
SP1-0910-2010-02-20-barcelona-santander,SP1,La Liga,1,0910,2009/10,2010-02-20,barcelona,santander,Barcelona,Santander,4,0,H,3,0,1.2,6.5,13,B365,1.2769
SP1-0910-2010-02-20-la-coruna-xerez,SP1,La Liga,1,0910,2009/10,2010-02-20,la coruna,xerez,La Coruna,Xerez,2,1,H,2,1,1.53,3.75,7,B365,1.6266
SP1-0910-2010-02-21-real-madrid-villarreal,SP1,La Liga,1,0910,2009/10,2010-02-21,real madrid,villarreal,Real Madrid,Villarreal,6,2,H,2,1,1.3,5.5,9,B365,1.3808
SP1-0910-2010-02-22-valencia-getafe,SP1,La Liga,1,0910,2009/10,2010-02-22,valencia,getafe,Valencia,Getafe,2,1,H,1,0,1.57,4,5.5,B365,1.678
SP1-0910-2010-02-27-barcelona-malaga,SP1,La Liga,1,0910,2009/10,2010-02-27,barcelona,malaga,Barcelona,Malaga,2,1,H,0,0,1.17,7,15,B365,1.2451
SP1-0910-2010-02-28-sevilla-ath-bilbao,SP1,La Liga,1,0910,2009/10,2010-02-28,sevilla,ath bilbao,Sevilla,Ath Bilbao,0,0,D,0,0,1.67,3.75,5,B365,1.7793
SP1-0910-2010-03-06-la-coruna-tenerife,SP1,La Liga,1,0910,2009/10,2010-03-06,la coruna,tenerife,La Coruna,Tenerife,3,1,H,1,1,1.62,3.6,5.75,B365,1.7317
SP1-0910-2010-03-06-real-madrid-sevilla,SP1,La Liga,1,0910,2009/10,2010-03-06,real madrid,sevilla,Real Madrid,Sevilla,3,2,H,0,1,1.4,4.5,8,B365,1.4861
SP1-0910-2010-03-07-ath-bilbao-valladolid,SP1,La Liga,1,0910,2009/10,2010-03-07,ath bilbao,valladolid,Ath Bilbao,Valladolid,2,0,H,2,0,1.67,3.6,5.25,B365,1.782
SP1-0910-2010-03-07-malaga-xerez,SP1,La Liga,1,0910,2009/10,2010-03-07,malaga,xerez,Malaga,Xerez,2,4,A,1,1,1.62,3.6,5.75,B365,1.7317
SP1-0910-2010-03-08-valencia-santander,SP1,La Liga,1,0910,2009/10,2010-03-08,valencia,santander,Valencia,Santander,0,0,D,0,0,1.57,3.8,6,B365,1.6748
SP1-0910-2010-03-13-sevilla-la-coruna,SP1,La Liga,1,0910,2009/10,2010-03-13,sevilla,la coruna,Sevilla,La Coruna,1,1,D,1,1,1.62,3.6,5.5,B365,1.7445
SP1-0910-2010-03-14-barcelona-valencia,SP1,La Liga,1,0910,2009/10,2010-03-14,barcelona,valencia,Barcelona,Valencia,3,0,H,0,0,1.4,4.5,8,B365,1.4861
SP1-0910-2010-03-14-villarreal-xerez,SP1,La Liga,1,0910,2009/10,2010-03-14,villarreal,xerez,Villarreal,Xerez,2,0,H,1,0,1.36,4.5,9,B365,1.4533
SP1-0910-2010-03-20-la-coruna-valladolid,SP1,La Liga,1,0910,2009/10,2010-03-20,la coruna,valladolid,La Coruna,Valladolid,0,2,A,0,1,1.67,3.6,5.25,B365,1.782
SP1-0910-2010-03-20-real-madrid-sp-gijon,SP1,La Liga,1,0910,2009/10,2010-03-20,real madrid,sp gijon,Real Madrid,Sp Gijon,3,1,H,0,0,1.13,8,19,B365,1.2007
SP1-0910-2010-03-21-valencia-almeria,SP1,La Liga,1,0910,2009/10,2010-03-21,valencia,almeria,Valencia,Almeria,2,0,H,0,0,1.57,3.75,6,B365,1.6803
SP1-0910-2010-03-23-sevilla-xerez,SP1,La Liga,1,0910,2009/10,2010-03-23,sevilla,xerez,Sevilla,Xerez,1,1,D,0,0,1.29,5.25,11,B365,1.363
SP1-0910-2010-03-24-barcelona-osasuna,SP1,La Liga,1,0910,2009/10,2010-03-24,barcelona,osasuna,Barcelona,Osasuna,2,0,H,0,0,1.13,8,19,B365,1.2007
SP1-0910-2010-03-24-valencia-malaga,SP1,La Liga,1,0910,2009/10,2010-03-24,valencia,malaga,Valencia,Malaga,1,0,H,1,0,1.5,4,7,B365,1.5893
SP1-0910-2010-03-28-real-madrid-ath-madrid,SP1,La Liga,1,0910,2009/10,2010-03-28,real madrid,ath madrid,Real Madrid,Ath Madrid,3,2,H,0,1,1.3,5.25,10,B365,1.3776
SP1-0910-2010-04-03-barcelona-ath-bilbao,SP1,La Liga,1,0910,2009/10,2010-04-03,barcelona,ath bilbao,Barcelona,Ath Bilbao,4,1,H,2,0,1.17,7,15,B365,1.2451
SP1-0910-2010-04-03-sevilla-tenerife,SP1,La Liga,1,0910,2009/10,2010-04-03,sevilla,tenerife,Sevilla,Tenerife,3,0,H,2,0,1.4,4.5,8,B365,1.4861
SP1-0910-2010-04-04-valencia-osasuna,SP1,La Liga,1,0910,2009/10,2010-04-04,valencia,osasuna,Valencia,Osasuna,3,0,H,0,0,1.62,3.75,5.5,B365,1.7265
SP1-0910-2010-04-10-villarreal-sp-gijon,SP1,La Liga,1,0910,2009/10,2010-04-10,villarreal,sp gijon,Villarreal,Sp Gijon,1,0,H,1,0,1.5,4,7,B365,1.5893
SP1-0910-2010-04-14-ath-madrid-xerez,SP1,La Liga,1,0910,2009/10,2010-04-14,ath madrid,xerez,Ath Madrid,Xerez,1,2,A,1,1,1.36,4.5,9,B365,1.4533
SP1-0910-2010-04-14-barcelona-la-coruna,SP1,La Liga,1,0910,2009/10,2010-04-14,barcelona,la coruna,Barcelona,La Coruna,3,0,H,1,0,1.13,8.5,17,B365,1.1994
SP1-0910-2010-04-15-valencia-ath-bilbao,SP1,La Liga,1,0910,2009/10,2010-04-15,valencia,ath bilbao,Valencia,Ath Bilbao,2,0,H,1,0,1.62,3.75,5.5,B365,1.7265
SP1-0910-2010-04-17-sevilla-sp-gijon,SP1,La Liga,1,0910,2009/10,2010-04-17,sevilla,sp gijon,Sevilla,Sp Gijon,3,0,H,1,0,1.4,4.33,8.5,B365,1.488
SP1-0910-2010-04-18-real-madrid-valencia,SP1,La Liga,1,0910,2009/10,2010-04-18,real madrid,valencia,Real Madrid,Valencia,2,0,H,1,0,1.4,4.5,8,B365,1.4861
SP1-0910-2010-04-19-mallorca-osasuna,SP1,La Liga,1,0910,2009/10,2010-04-19,mallorca,osasuna,Mallorca,Osasuna,2,0,H,1,0,1.62,3.6,6,B365,1.72
SP1-0910-2010-04-24-barcelona-xerez,SP1,La Liga,1,0910,2009/10,2010-04-24,barcelona,xerez,Barcelona,Xerez,3,1,H,2,1,1.1,8.5,29,B365,1.1673
SP1-0910-2010-04-24-valencia-la-coruna,SP1,La Liga,1,0910,2009/10,2010-04-24,valencia,la coruna,Valencia,La Coruna,1,0,H,1,0,1.4,4.5,8,B365,1.4861
SP1-0910-2010-04-25-mallorca-malaga,SP1,La Liga,1,0910,2009/10,2010-04-25,mallorca,malaga,Mallorca,Malaga,1,1,D,0,0,1.5,4,7,B365,1.5893
SP1-0910-2010-05-02-real-madrid-osasuna,SP1,La Liga,1,0910,2009/10,2010-05-02,real madrid,osasuna,Real Madrid,Osasuna,3,2,H,2,2,1.13,8,19,B365,1.2007
SP1-0910-2010-05-02-sevilla-ath-madrid,SP1,La Liga,1,0910,2009/10,2010-05-02,sevilla,ath madrid,Sevilla,Ath Madrid,3,1,H,3,1,1.36,5,8,B365,1.442
SP1-0910-2010-05-04-barcelona-tenerife,SP1,La Liga,1,0910,2009/10,2010-05-04,barcelona,tenerife,Barcelona,Tenerife,4,1,H,1,1,1.06,11,29,B365,1.1329
SP1-0910-2010-05-04-getafe-sp-gijon,SP1,La Liga,1,0910,2009/10,2010-05-04,getafe,sp gijon,Getafe,Sp Gijon,1,1,D,0,1,1.57,3.8,6,B365,1.6748
SP1-0910-2010-05-04-valencia-xerez,SP1,La Liga,1,0910,2009/10,2010-05-04,valencia,xerez,Valencia,Xerez,3,1,H,1,1,1.25,5.75,11,B365,1.331
SP1-0910-2010-05-08-real-madrid-ath-bilbao,SP1,La Liga,1,0910,2009/10,2010-05-08,real madrid,ath bilbao,Real Madrid,Ath Bilbao,5,1,H,1,1,1.11,9,19,B365,1.1818
SP1-0910-2010-05-08-sp-gijon-ath-madrid,SP1,La Liga,1,0910,2009/10,2010-05-08,sp gijon,ath madrid,Sp Gijon,Ath Madrid,1,1,D,0,0,1.67,3.8,5,B365,1.7735
SP1-0910-2010-05-08-tenerife-almeria,SP1,La Liga,1,0910,2009/10,2010-05-08,tenerife,almeria,Tenerife,Almeria,2,2,D,1,1,1.67,3.75,5,B365,1.7793
SP1-0910-2010-05-15-mallorca-espanol,SP1,La Liga,1,0910,2009/10,2010-05-15,mallorca,espanol,Mallorca,Espanol,2,0,H,1,0,1.29,5.5,9.5,B365,1.3703
SP1-0910-2010-05-16-barcelona-valladolid,SP1,La Liga,1,0910,2009/10,2010-05-16,barcelona,valladolid,Barcelona,Valladolid,4,0,H,2,0,1.04,13,34,B365,1.1106
SP1-0910-2010-05-16-santander-sp-gijon,SP1,La Liga,1,0910,2009/10,2010-05-16,santander,sp gijon,Santander,Sp Gijon,2,0,H,1,0,1.3,5.25,9.5,B365,1.3845
SP1-1011-2010-08-30-ath-madrid-sp-gijon,SP1,La Liga,1,1011,2010/11,2010-08-30,ath madrid,sp gijon,Ath Madrid,Sp Gijon,4,0,H,2,0,1.53,4,6,B365,1.6375
SP1-1011-2010-09-11-barcelona-hercules,SP1,La Liga,1,1011,2010/11,2010-09-11,barcelona,hercules,Barcelona,Hercules,0,2,A,0,1,1.06,11,34,B365,1.1275
SP1-1011-2010-09-11-real-madrid-osasuna,SP1,La Liga,1,1011,2010/11,2010-09-11,real madrid,osasuna,Real Madrid,Osasuna,1,0,H,0,0,1.17,6.5,17,B365,1.2488
SP1-1011-2010-09-11-valencia-santander,SP1,La Liga,1,1011,2010/11,2010-09-11,valencia,santander,Valencia,Santander,1,0,H,1,0,1.44,4.33,7,B365,1.5383
SP1-1011-2010-09-12-getafe-levante,SP1,La Liga,1,1011,2010/11,2010-09-12,getafe,levante,Getafe,Levante,4,1,H,2,1,1.57,3.8,6,B365,1.6748
SP1-1011-2010-09-12-sevilla-la-coruna,SP1,La Liga,1,1011,2010/11,2010-09-12,sevilla,la coruna,Sevilla,La Coruna,0,0,D,0,0,1.5,4,7,B365,1.5893
SP1-1011-2010-09-21-real-madrid-espanol,SP1,La Liga,1,1011,2010/11,2010-09-21,real madrid,espanol,Real Madrid,Espanol,3,0,H,1,0,1.17,7,15,B365,1.2451
SP1-1011-2010-09-22-barcelona-sp-gijon,SP1,La Liga,1,1011,2010/11,2010-09-22,barcelona,sp gijon,Barcelona,Sp Gijon,1,0,H,0,0,1.14,7,21,B365,1.2171
SP1-1011-2010-09-23-sevilla-santander,SP1,La Liga,1,1011,2010/11,2010-09-23,sevilla,santander,Sevilla,Santander,1,1,D,1,0,1.5,4,7,B365,1.5893
SP1-1011-2010-09-23-villarreal-la-coruna,SP1,La Liga,1,1011,2010/11,2010-09-23,villarreal,la coruna,Villarreal,La Coruna,1,0,H,1,0,1.67,3.75,5,B365,1.7793
SP1-1011-2010-09-26-ath-madrid-zaragoza,SP1,La Liga,1,1011,2010/11,2010-09-26,ath madrid,zaragoza,Ath Madrid,Zaragoza,1,0,H,1,0,1.53,4,6,B365,1.6375
SP1-1011-2010-10-03-barcelona-mallorca,SP1,La Liga,1,1011,2010/11,2010-10-03,barcelona,mallorca,Barcelona,Mallorca,1,1,D,1,1,1.17,7,15,B365,1.2451
SP1-1011-2010-10-03-real-madrid-la-coruna,SP1,La Liga,1,1011,2010/11,2010-10-03,real madrid,la coruna,Real Madrid,La Coruna,6,1,H,3,0,1.17,7,15,B365,1.2451
SP1-1011-2010-10-16-barcelona-valencia,SP1,La Liga,1,1011,2010/11,2010-10-16,barcelona,valencia,Barcelona,Valencia,2,1,H,0,1,1.4,4.5,7.5,B365,1.4978
SP1-1011-2010-10-23-real-madrid-santander,SP1,La Liga,1,1011,2010/11,2010-10-23,real madrid,santander,Real Madrid,Santander,6,1,H,3,0,1.14,7,21,B365,1.2171
SP1-1011-2010-10-23-valencia-mallorca,SP1,La Liga,1,1011,2010/11,2010-10-23,valencia,mallorca,Valencia,Mallorca,1,2,A,1,2,1.57,3.75,6,B365,1.6803
SP1-1011-2010-10-30-barcelona-sevilla,SP1,La Liga,1,1011,2010/11,2010-10-30,barcelona,sevilla,Barcelona,Sevilla,5,0,H,2,0,1.29,5,11,B365,1.3753
SP1-1011-2010-10-30-valencia-zaragoza,SP1,La Liga,1,1011,2010/11,2010-10-30,valencia,zaragoza,Valencia,Zaragoza,1,1,D,1,1,1.4,4.33,7.5,B365,1.51
SP1-1011-2010-10-31-ath-madrid-almeria,SP1,La Liga,1,1011,2010/11,2010-10-31,ath madrid,almeria,Ath Madrid,Almeria,1,1,D,1,1,1.5,4.33,6,B365,1.5964
SP1-1011-2010-11-01-mallorca-levante,SP1,La Liga,1,1011,2010/11,2010-11-01,mallorca,levante,Mallorca,Levante,2,1,H,0,1,1.62,3.8,5.5,B365,1.7209
SP1-1011-2010-11-07-real-madrid-ath-madrid,SP1,La Liga,1,1011,2010/11,2010-11-07,real madrid,ath madrid,Real Madrid,Ath Madrid,2,0,H,2,0,1.29,5.5,9.5,B365,1.3703
SP1-1011-2010-11-13-ath-bilbao-almeria,SP1,La Liga,1,1011,2010/11,2010-11-13,ath bilbao,almeria,Ath Bilbao,Almeria,1,0,H,1,0,1.67,3.75,5,B365,1.7793
SP1-1011-2010-11-13-ath-madrid-osasuna,SP1,La Liga,1,1011,2010/11,2010-11-13,ath madrid,osasuna,Ath Madrid,Osasuna,3,0,H,2,0,1.62,3.75,5.5,B365,1.7265
SP1-1011-2010-11-13-barcelona-villarreal,SP1,La Liga,1,1011,2010/11,2010-11-13,barcelona,villarreal,Barcelona,Villarreal,3,1,H,1,1,1.2,6.25,13,B365,1.2843
SP1-1011-2010-11-14-valencia-getafe,SP1,La Liga,1,1011,2010/11,2010-11-14,valencia,getafe,Valencia,Getafe,2,0,H,1,0,1.62,3.75,5.5,B365,1.7265
SP1-1011-2010-11-20-real-madrid-ath-bilbao,SP1,La Liga,1,1011,2010/11,2010-11-20,real madrid,ath bilbao,Real Madrid,Ath Bilbao,5,1,H,2,1,1.17,7,15,B365,1.2451
SP1-1011-2010-11-21-sevilla-mallorca,SP1,La Liga,1,1011,2010/11,2010-11-21,sevilla,mallorca,Sevilla,Mallorca,1,2,A,0,1,1.67,3.75,5,B365,1.7793
SP1-1011-2010-11-27-ath-madrid-espanol,SP1,La Liga,1,1011,2010/11,2010-11-27,ath madrid,espanol,Ath Madrid,Espanol,2,3,A,1,1,1.62,3.6,6,B365,1.72
SP1-1011-2010-11-27-sevilla-getafe,SP1,La Liga,1,1011,2010/11,2010-11-27,sevilla,getafe,Sevilla,Getafe,1,3,A,1,0,1.67,3.75,5,B365,1.7793
SP1-1011-2010-11-28-valencia-almeria,SP1,La Liga,1,1011,2010/11,2010-11-28,valencia,almeria,Valencia,Almeria,2,1,H,1,0,1.33,5,9,B365,1.4138
SP1-1011-2010-12-04-real-madrid-valencia,SP1,La Liga,1,1011,2010/11,2010-12-04,real madrid,valencia,Real Madrid,Valencia,2,0,H,0,0,1.4,4.5,7.5,B365,1.4978
